Timestamp,Age,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Permissions
8/28/2022 20:50:37,21,,5,1.0,0.0,0.0,Country,1.0,0.0,85,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,9,8,9,7,2.0,I understand.
8/28/2022 20:57:16,33,Spotify,7,1.0,0.0,0.0,Rock,1.0,1.0,134,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,9,3,7,8,2.0,I understand.
8/28/2022 20:57:57,28,YouTube Music,2,1.0,0.0,0.0,Rock,1.0,0.0,172,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,10,8,6,2,2.0,I understand.
8/28/2022 21:01:18,25,Spotify,3,1.0,0.0,0.0,Rock,1.0,1.0,180,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,9,6,3,0,2.0,I understand.
8/28/2022 21:03:23,22,YouTube Music,2,1.0,0.0,0.0,Pop,0.0,0.0,120,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,7,7,8,3,2.0,I understand.
8/28/2022 21:06:09,19,Spotify,3,1.0,0.0,1.0,Rock,1.0,1.0,76,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,9,10,4,0,2.0,I understand.
8/28/2022 21:11:09,44,Other streaming service,3,1.0,0.0,0.0,Folk,1.0,1.0,130,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,9,9,8,2,2.0,I understand.
8/28/2022 21:14:34,22,Spotify,3,1.0,0.0,0.0,Rock,0.0,0.0,,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,9,10,3,9,2.0,I understand.
8/28/2022 21:14:51,26,Spotify,5,1.0,1.0,1.0,Metal,1.0,1.0,109,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,10,9,8,8,2.0,I understand.
8/28/2022 21:23:07,23,I do 0.0t use a streaming service.,6,1.0,0.0,1.0,Classical,0.0,1.0,96,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6,5,6,8,2.0,I understand.
8/28/2022 21:24:10,17,Spotify,2,0.0,0.0,0.0,R&B,0.0,1.0,148,2.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,8,6,10,3,2.0,I understand.
8/28/2022 21:26:19,42,YouTube Music,2,0.0,0.0,0.0,Metal,1.0,0.0,,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,8,3,6,4,2.0,I understand.
8/28/2022 21:28:30,30,Spotify,1,0.0,1.0,0.0,Rock,1.0,0.0,129,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4,2,1,3,2.0,I understand.
8/28/2022 21:30:33,35,Spotify,1,1.0,0.0,0.0,Pop,1.0,1.0,81,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,2,1,1,1,1.0,I understand.
8/28/2022 21:30:41,20,Spotify,3,0.0,0.0,0.0,Rock,1.0,0.0,136,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,1.0,10,10,7,3,2.0,I understand.
8/28/2022 21:31:40,18,Spotify,3,1.0,0.0,0.0,Rap,1.0,1.0,155,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,8,9,0,0,2.0,I understand.
8/28/2022 21:47:26,21,Spotify,1,0.0,0.0,0.0,Pop,0.0,1.0,,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,4,9,6,2,1.0,I understand.
8/28/2022 21:48:12,19,Spotify,6,1.0,0.0,0.0,Rock,1.0,1.0,52,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,4,2,0,0,2.0,I understand.
8/28/2022 21:48:29,37,Spotify,4,1.0,0.0,0.0,Rock,1.0,0.0,97,1.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,9,2,7,7,2.0,I understand.
8/28/2022 21:52:44,31,Spotify,2,1.0,0.0,0.0,Metal,1.0,1.0,92,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,8,6,7,5,2.0,I understand.
8/28/2022 21:54:05,29,Spotify,2,1.0,1.0,0.0,Folk,1.0,1.0,100,0.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,6,5,4,2,2.0,I understand.
8/28/2022 21:55:05,20,Spotify,3,1.0,0.0,0.0,Rock,1.0,1.0,120,2.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,8,5,2,3,2.0,I understand.
8/28/2022 21:55:22,36,I do 0.0t use a streaming service.,8,1.0,1.0,1.0,Video game music,0.0,1.0,143,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,3.0,7,6,6,1,1.0,I understand.
8/28/2022 22:03:40,18,Spotify,3,1.0,1.0,0.0,Rock,1.0,0.0,118,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,10,2,0,0,2.0,I understand.
8/28/2022 22:04:16,18,Spotify,2,1.0,0.0,0.0,K pop,1.0,1.0,130,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,6,0,0,0,2.0,I understand.
8/28/2022 22:05:53,25,Spotify,7,1.0,0.0,0.0,Pop,0.0,1.0,120,0.0,2.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2,0,1,0,2.0,I understand.
8/28/2022 22:06:46,18,YouTube Music,12,1.0,,0.0,K pop,1.0,1.0,126,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,3,7,5,2,2.0,I understand.
8/28/2022 22:09:11,31,YouTube Music,9,1.0,0.0,0.0,Pop,1.0,1.0,158,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,9,0,2,0,2.0,I understand.
8/28/2022 22:10:24,17,Spotify,2,1.0,0.0,0.0,Pop,1.0,1.0,160,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,5,4,1,1,2.0,I understand.
8/28/2022 22:11:31,21,Spotify,1,1.0,0.0,0.0,Folk,0.0,1.0,,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,8,4,0,1,2.0,I understand.
8/28/2022 22:13:00,30,Other streaming service,1,0.0,0.0,0.0,Country,0.0,0.0,119,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,8,10,2,0,2.0,I understand.
8/28/2022 22:14:01,40,Apple Music,2,1.0,0.0,0.0,Metal,1.0,1.0,120,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,3,6,2,1,1.0,I understand.
8/28/2022 22:14:30,64,I do 0.0t use a streaming service.,4,1.0,0.0,0.0,Rock,0.0,0.0,200,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,4,4,2,1,2.0,I understand.
8/28/2022 22:21:12,14,Spotify,2,1.0,1.0,0.0,Rock,1.0,1.0,136,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,7,5,2,6,2.0,I understand.
8/28/2022 22:30:17,26,YouTube Music,6,1.0,0.0,0.0,Rock,1.0,0.0,104,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,3,2,0,0,1.0,I understand.
8/28/2022 22:32:47,35,Spotify,4,1.0,1.0,1.0,Country,1.0,1.0,90,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,9,9,5,1,2.0,I understand.
8/28/2022 22:38:36,33,Other streaming service,1,0.0,0.0,0.0,Rock,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,3,10,4,1,1.0,I understand.
8/28/2022 22:39:24,30,Spotify,6,1.0,0.0,0.0,Folk,1.0,1.0,89,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,9,0,5,0,1.0,I understand.
8/28/2022 22:39:58,31,Spotify,2,0.0,1.0,0.0,Metal,1.0,,95,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,7,6,6,5,2.0,I understand.
8/28/2022 22:49:17,27,Spotify,5,1.0,0.0,1.0,Folk,1.0,1.0,140,1.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,0.0,3.0,3.0,0,9,4,0,2.0,I understand.
8/28/2022 22:51:01,53,I do 0.0t use a streaming service.,1.5,0.0,0.0,0.0,Pop,1.0,1.0,92,1.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,2,2,2,1,1.0,I understand.
8/28/2022 22:51:30,23,Spotify,5,1.0,1.0,1.0,Metal,1.0,1.0,120,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,6,9,2,1,2.0,I understand.
8/28/2022 22:53:43,25,Spotify,2,1.0,0.0,1.0,EDM,1.0,0.0,128,1.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,6,4,1,0,2.0,I understand.
8/28/2022 22:58:10,16,Apple Music,4,1.0,1.0,0.0,K pop,1.0,1.0,140,3.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,8,9,4,0,2.0,I understand.
8/28/2022 23:04:08,18,Spotify,2,1.0,1.0,1.0,Rock,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,6,7,4,3,2.0,I understand.
8/28/2022 23:08:27,29,Spotify,5,1.0,1.0,1.0,Classical,1.0,1.0,,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,7,2,2,0,2.0,I understand.
8/28/2022 23:19:35,31,YouTube Music,6,1.0,0.0,0.0,EDM,1.0,1.0,136,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,8,6,5,6,1.0,I understand.
8/28/2022 23:23:20,31,Spotify,1,0.0,0.0,0.0,Rock,0.0,1.0,132,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,3,10,0,0,0.0,I understand.
8/28/2022 23:23:41,38,Spotify,6,1.0,1.0,0.0,Pop,1.0,1.0,107,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,0.0,9,4,9,7,2.0,I understand.
8/28/2022 23:23:50,17,Spotify,4,0.0,1.0,0.0,Classical,1.0,1.0,135,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,7,9,2,8,0.0,I understand.
8/28/2022 23:26:58,25,Apple Music,2,0.0,0.0,0.0,EDM,0.0,1.0,171,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,10,3,1,4,2.0,I understand.
8/28/2022 23:34:19,20,Spotify,2,0.0,1.0,1.0,Metal,0.0,1.0,220,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0,0,0,1,1.0,I understand.
8/28/2022 23:34:37,15,Spotify,2,1.0,0.0,0.0,EDM,0.0,0.0,171,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,9,6,1,7,1.0,I understand.
8/28/2022 23:40:54,16,Spotify,4,1.0,0.0,1.0,Lofi,1.0,0.0,85,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,7,1,3,5,2.0,I understand.
8/28/2022 23:42:24,20,Spotify,2,1.0,1.0,0.0,EDM,0.0,1.0,174,2.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,9,7,5,7,2.0,I understand.
8/28/2022 23:47:13,23,Other streaming service,6,1.0,0.0,0.0,Rap,1.0,1.0,87,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,3,1,2,7,2.0,I understand.
8/28/2022 23:50:25,22,Spotify,3,1.0,0.0,0.0,Hip hop,1.0,1.0,77,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,6,6,8,0,2.0,I understand.
8/28/2022 23:54:34,15,I do 0.0t use a streaming service.,5,1.0,0.0,0.0,Rock,1.0,1.0,126,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,2.0,10,6,0,4,2.0,I understand.
8/28/2022 23:56:06,17,I do 0.0t use a streaming service.,0.5,1.0,1.0,0.0,Video game music,0.0,1.0,136,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,6,3,1,1,2.0,I understand.
8/29/2022 0:03:43,22,YouTube Music,1,1.0,0.0,0.0,Video game music,1.0,1.0,80,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,3,3,0,7,1.0,I understand.
8/29/2022 0:05:09,21,Spotify,10,1.0,0.0,0.0,Metal,1.0,1.0,92,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,9,10,2,2,1.0,I understand.
8/29/2022 0:05:36,19,Spotify,2,1.0,0.0,0.0,Pop,0.0,1.0,120,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,3.0,7,5,0,2,1.0,I understand.
8/29/2022 0:21:31,32,Apple Music,0.5,0.0,0.0,0.0,Classical,1.0,0.0,,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,3,0,4,4,1.0,I understand.
8/29/2022 0:32:36,34,YouTube Music,1,0.0,0.0,0.0,Rock,0.0,1.0,138,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,9,9,6,4,2.0,I understand.
8/29/2022 0:33:06,18,I do 0.0t use a streaming service.,2,1.0,1.0,0.0,Metal,1.0,1.0,150,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,5,7,7,2,2.0,I understand.
8/29/2022 0:33:49,21,Spotify,3,1.0,0.0,0.0,Country,1.0,0.0,108,1.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,0,8,0,5,2.0,I understand.
8/29/2022 0:39:19,20,Spotify,3,0.0,0.0,0.0,Country,1.0,1.0,119,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,8,4,3,4,2.0,I understand.
8/29/2022 0:39:59,19,Spotify,2,1.0,0.0,0.0,Country,1.0,0.0,125,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,7,2,0,7,1.0,I understand.
8/29/2022 0:47:12,25,I do 0.0t use a streaming service.,1,0.0,0.0,0.0,Pop,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,9,9,6,9,1.0,I understand.
8/29/2022 0:47:59,31,Spotify,8,1.0,1.0,0.0,Classical,1.0,1.0,,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,7,5,4,2.0,I understand.
8/29/2022 0:50:03,21,Spotify,1,1.0,1.0,0.0,Pop,1.0,1.0,85,3.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,5,1,0,0,2.0,I understand.
8/29/2022 0:50:27,31,YouTube Music,1,0.0,0.0,1.0,Folk,1.0,1.0,113,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4,1,3,0,2.0,I understand.
8/29/2022 0:54:55,20,YouTube Music,1,0.0,0.0,0.0,Pop,1.0,0.0,86,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,3,5,3,0,2.0,I understand.
8/29/2022 0:59:01,19,Spotify,5,1.0,1.0,0.0,Rock,1.0,0.0,141,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,0.0,2,2,0,6,2.0,I understand.
8/29/2022 1:06:46,19,Other streaming service,5,1.0,0.0,0.0,EDM,1.0,1.0,97,1.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,3.0,2.0,1.0,0,1,3,5,2.0,I understand.
8/29/2022 1:17:44,23,Spotify,4,1.0,0.0,0.0,Metal,1.0,1.0,,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,7,8,6,2,2.0,I understand.
8/29/2022 1:22:44,24,I do 0.0t use a streaming service.,8,1.0,0.0,1.0,Video game music,1.0,0.0,120,2.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,6,4,8,8,2.0,I understand.
8/29/2022 1:26:19,20,Other streaming service,0.7,0.0,0.0,0.0,Rock,0.0,0.0,144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,3.0,1.0,5,6,8,2,2.0,I understand.
8/29/2022 1:34:06,15,Spotify,3,0.0,0.0,0.0,Video game music,0.0,0.0,84,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,3.0,6,6,2,6,1.0,I understand.
8/29/2022 1:34:27,17,Spotify,7,1.0,0.0,0.0,Hip hop,0.0,1.0,84,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8,9,3,4,2.0,I understand.
8/29/2022 1:54:06,20,I do 0.0t use a streaming service.,1.5,0.0,1.0,1.0,Video game music,0.0,1.0,60,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8,4,3,3,0.0,I understand.
8/29/2022 1:59:22,14,Spotify,4,1.0,1.0,1.0,Video game music,1.0,1.0,81,2.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,8,6,5,7,2.0,I understand.
8/29/2022 2:03:07,24,Spotify,4,1.0,0.0,0.0,Metal,1.0,1.0,150,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,8,8,7,7,2.0,I understand.
8/29/2022 2:06:14,14,Other streaming service,10,1.0,0.0,1.0,Video game music,0.0,0.0,95,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,5,2,5,0,2.0,I understand.
8/29/2022 2:10:36,23,Spotify,2,1.0,1.0,1.0,Rock,1.0,0.0,138,3.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,6,8,4,2,1.0,I understand.
8/29/2022 2:22:37,28,Apple Music,2,1.0,0.0,0.0,Rock,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,7,5,2,1,1.0,I understand.
8/29/2022 2:25:53,22,Spotify,6,1.0,0.0,0.0,Jazz,1.0,1.0,140,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,8,8,7,1,2.0,I understand.
8/29/2022 2:28:45,25,Spotify,0.5,1.0,1.0,0.0,Rock,1.0,1.0,139,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,10,2,0,0,2.0,I understand.
8/29/2022 2:29:08,27,Spotify,2,1.0,1.0,1.0,Pop,1.0,1.0,100,2.0,1.0,3.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,8,7,7,5,2.0,I understand.
8/29/2022 2:30:08,18,Spotify,5,1.0,0.0,0.0,Rock,1.0,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,8,8,8,6,2.0,I understand.
8/29/2022 2:30:45,17,Apple Music,3,1.0,1.0,1.0,Pop,1.0,0.0,120,1.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,8,10,9,2,2.0,I understand.
8/29/2022 2:40:16,23,Other streaming service,4.5,1.0,0.0,0.0,Rock,0.0,1.0,,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,6,1,8,4,1.0,I understand.
8/29/2022 2:43:40,40,Other streaming service,3,1.0,0.0,0.0,Rock,1.0,1.0,178,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0,4,4,0,2.0,I understand.
8/29/2022 2:46:27,27,Spotify,20,1.0,0.0,0.0,Rock,1.0,1.0,,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,8,10,10,8,1.0,I understand.
8/29/2022 2:46:38,18,Spotify,1,0.0,0.0,0.0,Pop,1.0,0.0,100,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,1.0,3,2,0,1,1.0,I understand.
8/29/2022 2:49:37,16,Spotify,2.5,0.0,1.0,1.0,Metal,1.0,0.0,110,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,5,3,3,1,2.0,I understand.
8/29/2022 2:54:06,18,Spotify,1,0.0,0.0,0.0,Rock,1.0,1.0,108,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,8,9,6,1,2.0,I understand.
8/29/2022 3:01:38,23,Spotify,2,0.0,1.0,0.0,Jazz,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,3,0,10,1.0,I understand.
8/29/2022 3:09:21,15,I do 0.0t use a streaming service.,5,1.0,1.0,0.0,Metal,1.0,0.0,161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,6,7,8,2,2.0,I understand.
8/29/2022 3:13:27,20,Apple Music,3,1.0,1.0,0.0,Metal,1.0,0.0,200,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,2.0,7,4,7,0,2.0,I understand.
8/29/2022 3:14:38,16,Spotify,3,1.0,1.0,0.0,Rock,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,9,8,6,2,2.0,I understand.
8/29/2022 3:17:19,16,Spotify,0.5,0.0,0.0,0.0,Rock,0.0,1.0,156,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,8,0,0,0,2.0,I understand.
8/29/2022 3:21:18,20,Apple Music,8,1.0,1.0,1.0,Country,1.0,0.0,120,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,8,9,2,5,1.0,I understand.
8/29/2022 3:29:44,33,Spotify,2,1.0,0.0,0.0,Metal,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,7,2,3,0,2.0,I understand.
8/29/2022 3:32:43,22,Spotify,3,1.0,1.0,1.0,Rock,1.0,1.0,90,0.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,10,10,4,0,2.0,I understand.
